date,open,high,low,close,volume
2025-03-03,511.5199890136719,513.0399780273438,493.5799865722656,497.04998779296875,44587200.0
2025-03-04,494.17999267578125,503.739990234375,487.739990234375,495.54998779296875,67875400.0
2025-03-05,496.20001220703125,503.6300048828125,491.260009765625,502.010009765625,46323700.0
2025-03-06,493.69000244140625,498.5799865722656,486.20001220703125,488.20001220703125,57574300.0
2025-03-07,487.1600036621094,493.2799987792969,480.5299987792969,491.7900085449219,54714700.0
2025-03-10,483.45001220703125,483.9700012207031,468.6600036621094,472.7300109863281,76668000.0
2025-03-11,472.3500061035156,478.80999755859375,467.010009765625,471.6000061035156,68760800.0
2025-03-12,479.1600036621094,481.05999755859375,471.7900085449219,476.9200134277344,46971100.0
2025-03-13,476.25,476.2799987792969,466.42999267578125,468.3399963378906,46563300.0
2025-03-14,473.7300109863281,480.55999755859375,473.1199951171875,479.6600036621094,43563000.0
2025-03-17,479.6099853515625,485.8399963378906,477.79998779296875,482.7699890136719,41744400.0
2025-03-18,479.4100036621094,479.6099853515625,472.4100036621094,474.5400085449219,39072300.0
2025-03-19,476.80999755859375,485.3299865722656,474.8699951171875,480.8900146484375,40430300.0
2025-03-20,476.8800048828125,484.54998779296875,476.17999267578125,479.260009765625,36780500.0
2025-03-21,474.0799865722656,481.6099853515625,472.9100036621094,480.8399963378906,42234900.0
2025-03-24,487.739990234375,491.510009765625,484.3999938964844,490.6600036621094,34567200.0
2025-03-25,491.3900146484375,493.6199951171875,490.4200134277344,493.4599914550781,26035200.0
2025-03-26,492.29998779296875,493.1600036621094,482.82000732421875,484.3800048828125,34627100.0
2025-03-27,482.4100036621094,486.5799865722656,480.25,481.6199951171875,33469800.0
2025-03-28,479.80999755859375,480.5199890136719,468.04998779296875,468.94000244140625,46363800.0
2025-03-31,461.9200134277344,469.8599853515625,457.3299865722656,468.9200134277344,53000300.0
2025-04-01,467.29998779296875,473.6300048828125,464.4200134277344,472.70001220703125,41156200.0
